batteryLevel,localTime,modelName,onWrist,hasRecentHeartRate,prediction,predictionScore,timestamp,deviceID,userID,version
64,7/22/25 19:12,Yeti,TRUE,,1,0.7697568,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
64,7/22/25 19:13,Yeti,TRUE,,1,0.97633845,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
64,7/22/25 19:14,Yeti,TRUE,,1,0.9901039,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
64,7/22/25 19:15,Yeti,TRUE,,1,0.9938944,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:16,Yeti,TRUE,,1,0.9952891,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:17,Yeti,TRUE,,1,0.99244916,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:18,Yeti,TRUE,,1,0.89449024,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:19,Yeti,TRUE,,1,0.9158082,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:20,Yeti,TRUE,,1,0.6438178,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:21,Yeti,TRUE,,1,0.5915661,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:22,Yeti,TRUE,,1,0.6555962,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:23,Yeti,TRUE,,1,0.7972484,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
63,7/22/25 19:24,Yeti,TRUE,,0,0.14652711,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:25,Yeti,TRUE,,0,0.15434018,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:26,Yeti,TRUE,,0,0.350693,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:27,Yeti,TRUE,,1,0.565546,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:28,Yeti,TRUE,,1,0.8253822,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:29,Yeti,TRUE,,1,0.90388817,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:30,Yeti,TRUE,,0,0.047092833,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:31,Yeti,TRUE,,1,0.9800863,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:32,Yeti,TRUE,,1,0.5141038,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:33,Yeti,TRUE,,1,0.9822479,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 19:34,Yeti,TRUE,,1,0.847156,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:35,Yeti,TRUE,,1,0.9384543,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:36,Yeti,TRUE,,0,0.26359332,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:37,Yeti,TRUE,,0,0.2943694,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:38,Yeti,TRUE,,1,0.7791684,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:39,Yeti,TRUE,,1,0.9529467,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:40,Yeti,TRUE,,1,0.96352094,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:41,Yeti,TRUE,,1,0.9897141,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:42,Yeti,TRUE,,1,0.98082423,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
61,7/22/25 19:43,Yeti,TRUE,,1,0.9568508,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:44,Yeti,TRUE,,1,0.8798568,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:45,Yeti,TRUE,,1,0.97942936,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:46,Yeti,TRUE,,1,0.967611,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:47,Yeti,TRUE,,1,0.9907085,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:48,Yeti,TRUE,,1,0.9753807,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:49,Yeti,TRUE,,1,0.9530657,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:50,Yeti,TRUE,,1,0.8857808,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:51,Yeti,TRUE,,0,0.28623283,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:52,Yeti,TRUE,,1,0.8679847,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:53,Yeti,TRUE,,1,0.7781883,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
60,7/22/25 19:54,Yeti,TRUE,,1,0.96171457,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 19:55,Yeti,TRUE,,1,0.8889655,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 19:56,Yeti,TRUE,,1,0.88066345,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 19:57,Yeti,TRUE,,1,0.92333823,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 19:58,Yeti,TRUE,,1,0.8687242,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 19:59,Yeti,TRUE,,1,0.55281717,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 20:00,Yeti,TRUE,,1,0.85040134,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 20:01,Yeti,TRUE,,0,0.4280617,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 20:02,Yeti,TRUE,,1,0.9912691,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 20:03,Yeti,TRUE,,0,0.34504378,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 20:04,Yeti,TRUE,,1,0.51016307,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 20:05,Yeti,TRUE,,0,0.29930437,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:06,Yeti,TRUE,,1,0.9123087,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:07,Yeti,TRUE,,1,0.85475194,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:08,Yeti,TRUE,,0,0.3334672,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:09,Yeti,TRUE,,1,0.8714403,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:10,Yeti,TRUE,,0,0.01695536,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:11,Yeti,TRUE,,0,0.007851156,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:12,Yeti,TRUE,,0,0.33983433,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:13,Yeti,TRUE,,1,0.50272435,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
58,7/22/25 20:14,Yeti,TRUE,,0,0.30575827,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:15,Yeti,TRUE,,0,0.3494407,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:16,Yeti,TRUE,,0,0.24641179,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:17,Yeti,TRUE,,0,0.39961067,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:18,Yeti,TRUE,,0,0.014511311,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:19,Yeti,TRUE,,0,0.101090275,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:20,Yeti,TRUE,,0,0.34121415,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:21,Yeti,TRUE,,0,0.3072344,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:22,Yeti,TRUE,,0,0.32031003,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:23,Yeti,TRUE,,0,0.4236647,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:24,Yeti,TRUE,,0,0.37332013,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:25,Yeti,TRUE,,0,0.23340786,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:26,Yeti,TRUE,,1,0.74794304,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:27,Yeti,TRUE,,1,0.7886049,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:28,Yeti,TRUE,,1,0.9881124,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:29,Yeti,TRUE,,1,0.95263743,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:30,Yeti,TRUE,,1,0.98939437,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:31,Yeti,TRUE,,0,0.38425586,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:32,Yeti,TRUE,,0,0.3745888,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:33,Yeti,TRUE,,1,0.54290336,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:34,Yeti,TRUE,,1,0.917896,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
56,7/22/25 20:35,Yeti,FALSE,,1,0.98117065,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
57,7/22/25 20:36,Yeti,FALSE,,0,0.005091855,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
59,7/22/25 20:37,Yeti,FALSE,,1,0.5117173,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
62,7/22/25 20:38,Yeti,FALSE,,0,0.012872797,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
64,7/22/25 20:39,Yeti,FALSE,,0,0.013462296,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
66,7/22/25 20:40,Yeti,FALSE,,0,0.08005073,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
68,7/22/25 20:41,Yeti,FALSE,,0,0.11156712,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
70,7/22/25 20:42,Yeti,FALSE,,0,0.008800026,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
72,7/22/25 20:43,Yeti,FALSE,,0,0.0786309,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
74,7/22/25 20:44,Yeti,FALSE,,0,0.47330716,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
75,7/22/25 20:45,Yeti,FALSE,,0,0.45763078,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
77,7/22/25 20:46,Yeti,FALSE,,0,0.29848728,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
78,7/22/25 20:47,Yeti,FALSE,,0,0.16682918,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
80,7/22/25 20:48,Yeti,FALSE,,1,0.7458247,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
81,7/22/25 20:49,Yeti,FALSE,,0,0.21936107,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
83,7/22/25 20:50,Yeti,FALSE,,0,0.28273866,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
84,7/22/25 20:51,Yeti,FALSE,,0,0.000506759,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
86,7/22/25 20:52,Yeti,FALSE,,0,0.008375937,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
87,7/22/25 20:53,Yeti,FALSE,,0,0.024918903,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
88,7/22/25 20:54,Yeti,FALSE,,0,0.17794564,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
89,7/22/25 20:55,Yeti,FALSE,,0,0.13092862,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
90,7/22/25 20:56,Yeti,FALSE,,0,0.001018347,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
90,7/22/25 20:57,Yeti,FALSE,,0,0.001509166,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
91,7/22/25 20:58,Yeti,FALSE,,0,0.022459691,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
92,7/22/25 20:59,Yeti,FALSE,,0,0.008158028,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
93,7/22/25 21:00,Yeti,FALSE,,0,0.000877628,1.75323E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:00,Yeti,FALSE,,0,0.001824786,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:01,Yeti,FALSE,,0,0.006900582,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:02,Yeti,FALSE,,0,0.002918615,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:03,Yeti,FALSE,,0,0.004210191,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:04,Yeti,FALSE,,0,0.004881543,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:05,Yeti,FALSE,,0,0.005550846,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:06,Yeti,FALSE,,0,0.002138444,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:07,Yeti,FALSE,,0,0.00530814,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:08,Yeti,FALSE,,0,0.004298527,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:09,Yeti,FALSE,,0,0.006183401,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:10,Yeti,FALSE,,0,0.004229446,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:11,Yeti,FALSE,,0,0.007979452,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:12,Yeti,FALSE,,0,0.004590736,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:13,Yeti,FALSE,,0,0.002907231,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:14,Yeti,FALSE,,0,0.006221646,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:15,Yeti,FALSE,,0,0.019104393,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:16,Yeti,FALSE,,0,0.012169792,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:17,Yeti,FALSE,,0,0.02072335,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:18,Yeti,FALSE,,0,0.009719578,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:19,Yeti,FALSE,,0,0.00210906,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:20,Yeti,FALSE,,0,0.004951412,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:21,Yeti,FALSE,,0,0.003762567,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:22,Yeti,FALSE,,0,0.000171187,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:23,Yeti,FALSE,,0,0.00787722,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:24,Yeti,FALSE,,0,0.001937781,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:25,Yeti,FALSE,,0,0.010040698,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:26,Yeti,FALSE,,0,0.001723963,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:27,Yeti,FALSE,,0,0.002987196,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:28,Yeti,FALSE,,0,0.005596364,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:29,Yeti,FALSE,,0,0.005461165,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:30,Yeti,FALSE,,0,0.021058971,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:31,Yeti,FALSE,,0,0.31329107,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:32,Yeti,FALSE,,0,0.09986318,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:33,Yeti,TRUE,,0,0.09750483,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
100,7/23/25 7:35,Yeti,TRUE,,0,0.020909378,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:36,Yeti,TRUE,,0,0.032426905,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:37,Yeti,TRUE,,0,0.009190355,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:38,Yeti,TRUE,,0,0.08471465,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:39,Yeti,TRUE,,0,0.38306898,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:40,Yeti,TRUE,,0,0.012600673,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:41,Yeti,TRUE,,0,0.15296967,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:42,Yeti,TRUE,,1,0.8346432,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
99,7/23/25 7:43,Yeti,TRUE,,0,0.15939707,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:44,Yeti,TRUE,,0,0.06122932,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:45,Yeti,TRUE,,1,0.5670531,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:46,Yeti,TRUE,,1,0.9587955,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:47,Yeti,TRUE,,0,0.08699637,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:48,Yeti,TRUE,,0,0.15146843,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:49,Yeti,TRUE,,0,0.1335013,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:50,Yeti,TRUE,,1,0.68231094,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:51,Yeti,TRUE,,0,0.1273942,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:52,Yeti,TRUE,,0,0.23504749,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
98,7/23/25 7:53,Yeti,TRUE,,1,0.90008795,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 7:54,Yeti,TRUE,,0,0.019002331,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 7:55,Yeti,TRUE,,0,0.029453317,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 7:56,Yeti,TRUE,,0,0.09614534,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 7:57,Yeti,TRUE,,1,0.93464655,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 7:58,Yeti,TRUE,,1,0.9897545,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 7:59,Yeti,TRUE,,1,0.88418126,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 8:00,Yeti,TRUE,,1,0.93401915,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 8:01,Yeti,TRUE,,1,0.8278481,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 8:02,Yeti,TRUE,,0,0.24376135,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
97,7/23/25 8:03,Yeti,TRUE,,0,0.18385015,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:04,Yeti,TRUE,,1,0.66846436,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:05,Yeti,TRUE,,1,0.69409615,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:06,Yeti,TRUE,,1,0.5427025,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:07,Yeti,TRUE,,1,0.98666346,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:08,Yeti,TRUE,,1,0.97822475,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:09,Yeti,TRUE,,1,0.8904983,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:10,Yeti,TRUE,,1,0.66758406,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:11,Yeti,TRUE,,1,0.8612571,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:12,Yeti,TRUE,,1,0.63024724,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
96,7/23/25 8:13,Yeti,TRUE,,0,0.38550478,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
95,7/23/25 8:14,Yeti,TRUE,,1,0.98439723,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
95,7/23/25 8:15,Yeti,TRUE,,1,0.99224263,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
95,7/23/25 8:16,Yeti,TRUE,,0,0.16736878,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
95,7/23/25 8:17,Yeti,TRUE,,1,0.95715624,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
95,7/23/25 8:18,Yeti,TRUE,,1,0.95453626,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
95,7/23/25 8:19,Yeti,TRUE,,1,0.88491374,1.75327E+12,ea5d034b02b45c37,AD,1.7.10-amb
